Item,Description,Brand,Packaging,Ship,Weight,Volume,Qty Break,Price
,,,,,,,12,111.19
,,,,,,,48,107.75
15708507,Rice Cooker/Warmer(Jnp-S18U)Stainless,Tiger,1x10 CUPS,PC,11.00,0.03,0,120.75
,,,,,,,4,119.54
,,,,,,,12,117.25
,,,,,,,48,114.83
,,,,,,,60,113.63
15708508,Rice Cooker/Warmer(Jnp-1800) FLY,Tiger,1x10 CUPS,PC,11.00,0.03,0,118.75
,,,,,,,4,117.56
,,,,,,,12,115.31
,,,,,,,48,111.74
,,,,,,,60,110.56
15708515,Rice Cooker/Warmer (JCC-2700) G,Tiger,1x15 CUPS,PC,16.00,0.06,0,196.25
,,,,,,,2,193.90
15708516,Micro Comp. Rice Cooker (JAX-T10U) K Stainless,Tiger,1x5.5 CUPS,PC,10.00,0.03,0,136.75
,,,,,,,4,135.52
,,,,,,,12,133.19
,,,,,,,48,130.87
15708517,Micro Comp. Rice Cooker (JAX-T18U) K Stainless,Tiger,1x10 CUPS,PC,12.00,0.04,0,143.00
,,,,,,,4,141.86
,,,,,,,12,139.57
,,,,,,,48,137.14
15708533,Stainless Steel Mug (MCB-H036PR) Raspberry Pink,Tiger,1x12.2 OZ,PC,1.00,0.00,0,18.75
15708560,IH Rice Cooker (JKH-G10U),Tiger,1x5.5 CUPS,PC,12.00,0.03,0,215.00
15708562,IH Rice Cooker (JKT-D10U),Tiger,1x5.5 CUPS,PC,10.50,0.03,0,243.75
,,,,,,,2,237.41
,,,,,,,5,230.83
15708604,IH Rice Cooker (JKT-D18U),Tiger,1x10 CUPS,PC,13.00,0.09,0,243.50
15708940,Electric Mochi Maker (SMJ-B18U) WL,Tiger,1x1.8 LT,PC,18.00,0.04,0,180.00
,,,,,,,2,174.96
15800111,Bean Vermicelli (40 G),Pine Brand,25x10x40 G,CS,28.00,0.08,0,87.25
,,,,,,,3,86.03
15800113,Bean Vermicelli (100 G),Pine Brand,10x10x100 G,CS,28.00,0.10,0,85.00
,,,,,,,3,83.81
15800114,Bean Vermicelli (Roll Shape) 500 G,Tonson,20x500 G,CS,26.00,0.09,0,86.00
15800115,Bean Vermicelli (Roll Shape) 160 G,Tonson,60x160 G,CS,25.00,0.08,0,83.00
15800116,Bean Vermicelli (Roll Shape) 80 G,Tonson,25x5x80 G,CS,27.00,0.09,0,88.00
15800200,Bean Vermicelli 100 G,Asian Best,10x10x100 G,CS,27.00,0.10,0,84.00
,,,,,,,3,82.82
15800203,Bean Vermicelli 40 G,Asian Best,25x10x40 G,CS,24.00,0.08,0,86.50
,,,,,,,3,85.29
15900900,Energy Drink (Bottle),Carabao,50x150 ML,CS,35.00,0.02,0,28.75
,,,,,,,10,26.71
,,,,,,,64,26.02
15900910,Energy Drink (Can),Carabao,24x250 ML,CS,15.00,0.01,0,19.00
,,,,,,,10,18.34
,,,,,,,120,17.67
,,,,,,,360,17.01
,,,,,,,720,16.44
,,,,,,,1200,16.34
16302051,Grass Jelly,GoldenKing,12x19 OZ,CS,18.00,0.01,0,21.75
16302052,Green Ai-Yu Jelly,GoldenKing,12x19 OZ,CS,18.00,0.01,0,21.75
16302101,Ai-Yu Jelly,GoldenKing,12x19 OZ,CS,18.00,0.01,0,22.75
16302202,Guava Juice Drink,GoldenKing,24x10.8 FL.OZ,CS,18.00,0.01,0,17.75
16302851,Grass Jelly Drink Honey Flavour,GoldenKing,24x10.7 FL.OZ,CS,20.00,0.01,0,17.25
16302860,Lychee Juice Drink,GoldenKing,24x10.8 FL.OZ,CS,19.00,0.01,0,16.00
16302870,Mixed Fruit Juice Drink,GoldenKing,24x10.8 FL.OZ,CS,19.00,0.01,0,16.00
16302872,Aloe Vera Strawberry Juice Drink,Tropiking,24x16.9 FL.OZ,CS,31.00,0.03,0,30.75
,,,,,,,10,30.01
,,,,,,,54,28.94
16302874,Aloe Vera Pineapple Juice Drink,Tropiking,24x16.9 FL.OZ,CS,31.00,0.03,0,30.75
,,,,,,,10,30.01
,,,,,,,54,28.94
16302875,Aloe Vera Coconut Juice Drink,Tropiking,24x16.9 FL.OZ,CS,31.00,0.03,0,30.75
,,,,,,,10,30.01
,,,,,,,54,28.94
16302879,Aloe Vera Mango Juice Drink,Tropiking,24x16.9 FL.OZ,CS,31.00,0.03,0,30.75
,,,,,,,10,30.01
,,,,,,,54,28.94
16302881,Aloe Vera Lemon Juice Drink,Tropiking,24x16.9 FL.OZ,CS,31.00,0.03,0,25.50
,,,,,,,10,24.89
,,,,,,,54,24.00
16302882,Aloe Vera Less Sugar Juice Drink,Tropiking,24x16.9 FL.OZ,CS,31.00,0.03,0,23.50
,,,,,,,10,22.91
,,,,,,,54,22.04
16302883,Mixed Fruits Juice Drink,Tropiking,24x16.9 FL.OZ,CS,31.00,0.03,0,27.25
,,,,,,,10,26.49
,,,,,,,54,25.34
16302884,Aloe Vera Juice Drink,Tropiking,24x16.9 FL.OZ,CS,31.00,0.03,0,29.75
,,,,,,,10,29.01
,,,,,,,54,27.91
16302885,Aloe Vera Juice Drink (L),Tropiking,12x50.7 FL.OZ,CS,44.00,0.04,0,34.50
,,,,,,,10,33.78
,,,,,,,40,32.71
16302886,Aloe Vera Juice Drink Mango (L),Tropiking,12x50.7 FL.OZ,CS,44.00,0.04,0,36.50
,,,,,,,10,35.81
,,,,,,,40,34.75
16302887,Aloe Vera Juice Drink Coconut (L),Tropiking,12x50.7 FL.OZ,CS,44.00,0.04,0,36.50
,,,,,,,10,35.81
,,,,,,,40,34.75
16302888,Aloe Vera Juice Drink Pineapple (L),Tropiking,12x50.7 FL.OZ,CS,44.00,0.04,0,36.50
,,,,,,,10,35.81
,,,,,,,40,34.75
16302889,Aloe Vera Juice Drink Strawberry (L),Tropiking,12x50.7 FL.OZ,CS,44.00,0.04,0,31.00
,,,,,,,10,30.41
,,,,,,,40,29.51
16302890,Mixed Fruits Juice Drink (L),Tropiking,12x50.7 FL.OZ,CS,44.00,0.04,0,28.75
,,,,,,,10,28.06
,,,,,,,40,27.03
16302892,Passion Fruit Juice Drink,Tropiking,24x16.9 FL.OZ,CS,31.00,0.03,0,28.75
,,,,,,,10,28.00
,,,,,,,54,26.88
16402031,Thai Style Tea 310ml,Streets of Siam,24x10.48 FL.OZ,CS,19.00,0.01,0,33.25
16403050,Jiangxi Rice Sticks (M),E. Garden,60x14 OZ,CS,55.00,0.04,0,53.75
,,,,,,,3,52.57
16403052,Jiangxi Rice Sticks (L),E. Garden,60x14 OZ,CS,55.00,0.04,0,53.75
,,,,,,,3,52.57
16403054,Jiangxi Rice Sticks (S),E. Garden,60x10.58 OZ,CS,42.00,0.03,0,43.50
,,,,,,,3,42.89
16403200,Sichuan Spicy Flavour,Moms Dry,12x14.25 OZ,CS,15.00,0.04,0,66.00
,,,,,,,3,62.30
16403201,Onion & Shrimp Flavour,Moms Dry,12x19 OZ,CS,17.00,0.04,0,66.00
,,,,,,,3,62.30
16403202,Traditional Dan Dan Noodle,Moms Dry,12x18.20 OZ,CS,18.00,0.04,0,68.00
,,,,,,,3,64.33
16403203,Sour & Spicy Flavour,Moms Dry,12x18.90 OZ,CS,17.00,0.04,0,66.00
,,,,,,,3,62.30
16403204,Pepper & Sesame Flavour,Moms Dry,12x19.89 OZ,CS,18.00,0.04,0,66.00
,,,,,,,3,62.30
16403206,Shiitake Zhajiang Flavour,Moms Dry,12x16.65 OZ,CS,17.00,0.05,0,68.00
,,,,,,,3,64.26
16403210,Guanmiao Hand-Pulled Noodle,Moms Dry,12x13.54 OZ,CS,13.00,0.03,0,25.75
,,,,,,,3,23.79
16403211,Guanmiao Noodle,Moms Dry,12x16.93 OZ,CS,16.00,0.03,0,25.75
,,,,,,,3,23.79
16403212,Guanmiao Sliced Noodle,Moms Dry,12x10.15 OZ,CS,10.00,0.03,0,25.75
,,,,,,,3,23.79
16403213,Traditional Shallot & Scallion Oil Noodle,Xiao Ban,20x10.52 OZ,CS,16.00,0.02,0,47.00
16603000,Rice Noodle Beef Flavour Pho Bowl,Vifon,3x12x2.4 OZ,CS,11.00,0.06,0,49.75
,,,,,,,3,49.05
16603001,Rice Noodle Chicken Flavour Pho Bowl,Vifon,3x12x2.4 OZ,CS,11.00,0.06,0,49.75
,,,,,,,3,49.05
16603011,Rice Noodle Phnompenh Style (Bowl),Vifon,3x12x2.4 OZ,CS,11.00,0.06,0,49.25
,,,,,,,3,48.56
16603020,Inst Porridge Chicken Flavour Bowl,Vifon,6x6x4.2 OZ,CS,18.00,0.07,0,66.50
,,,,,,,3,65.17
,,,,,,,5,63.77
16603021,Inst Porridge Fish Flavour Bowl,Vifon,6x6x4.2 OZ,CS,17.00,0.07,0,72.50
,,,,,,,3,71.20
,,,,,,,5,69.89
16603022,Inst Porridge Seafood Flavour Bowl,Vifon,6x6x4.2 OZ,CS,18.00,0.07,0,72.50
,,,,,,,3,71.05
,,,,,,,5,69.53
16603030,(Pho Bo)Rice Noodle Arti Beef Flavour(Bag),Vifon,3x24x2.1 OZ,CS,13.00,0.04,0,49.00
,,,,,,,3,48.31
16603031,(Pho Ga) Rice Noodle Arti Chicken Flavour (Bag),Vifon,3x24x2.1 OZ,CS,13.00,0.04,0,49.00
,,,,,,,3,48.31
16603032,(Nam Vang) Oriental Style Noodle (Bag),Vifon,3x24x2.1 OZ,CS,13.00,0.04,0,49.00
,,,,,,,3,48.31
16603120,Inst Porridge Chicken Flavour (Bag),Vifon,3x50x1.75 OZ,CS,21.00,0.06,0,53.25
16603121,Inst Porridge Fish Flavour (Bag),Vifon,3x50x1.75 OZ,CS,21.00,0.06,0,53.25
16800000,Premium Soy Sauce (16.9 FL.OZ),LeeKumKee,12x16.9 FL.OZ,CS,25.00,0.02,0,34.75
16800001,Soy Sauce Naturally Brewed,LeeKumKee,12x16.9 FL.OZ,CS,24.00,0.02,0,26.75
16800022,Less Sodium Soy Sauce (16.9 FL.OZ),LeeKumKee,12x16.9 FL.OZ,CS,24.00,0.02,0,38.75
16800040,Premium Dark Soy Sauce (16.9 FL.OZ),LeeKumKee,12x16.9 FL.OZ,CS,26.00,0.02,0,33.00
16800060,Dark Soy Sauce Mushroom Flavour (16.9 FL.OZ),LeeKumKee,12x16.9 FL.OZ,CS,26.00,0.02,0,30.00
16800070,Vietnamese Soy Sauce (16.9 FL.OZ),LeeKumKee,12x16.9 FL.OZ,CS,25.00,0.02,0,31.75
16800080,Seasoned Soy Sauce (16.9 FL.OZ),LeeKumKee,12x16.9 FL.OZ,CS,25.00,0.02,0,26.75
16800081,Seasoned Soy Sauce for Dumplings (207 ML),LeeKumKee,12x7 FL.OZ,CS,13.00,0.01,0,28.50
16800101,Premium Oyster Flavour Sauce (18 OZ),LeeKumKee,24x18 OZ,CS,43.00,0.03,0,101.50
16800111,Panda Oyster Flavour Sauce (18 OZ),LeeKumKee,24x18 OZ,CS,44.00,0.03,0,60.50
,,,,,,,2,59.23
,,,,,,,5,58.56
16800112,Panda Oyster Sauce (5 LBS),LeeKumKee,6x5 LB,CS,34.00,0.02,0,45.25
16800113,Panda Oyster Sauce (32OZ),LeeKumKee,12x32 OZ,CS,37.00,0.02,0,53.25
16800115,Panda Brand Oyster Flavored Sauce,LeeKumKee,12x9 OZ,CS,13.00,0.01,0,24.50
16800116,Panda Brand Mongolian BBQ Stir Fry,LeeKumKee,6x8 OZ,CS,4.00,0.01,0,16.25
16800117,Panda Brand Sauce for Honey Sesame Chicken,LeeKumKee,6x8 OZ,CS,4.00,0.01,0,17.25
16800150,Vegan Oyster Flavored Sauce (18 OZ),LeeKumKee,12x18 OZ,CS,22.28,0.02,0,41.25
16800160,Stir-Fry Sauce Vegetarian Mushroom Flavour (20 OZ),LeeKumKee,12x20 OZ,CS,17.00,0.01,0,33.75
16800250,Original Stir-Fry Sauce (19 OZ),LeeKumKee,12x19 OZ,CS,16.00,0.01,0,37.50
16800251,Kung Pao Stir Fry Sauce (18.50 OZ),LeeKumKee,12x18.50 OZ,CS,16.00,0.01,0,38.50
16800300,Shrimp Sauce /Finely Ground (12 OZ),LeeKumKee,12x12 OZ,CS,16.00,0.01,0,59.50
16800400,Black Bean Garlic Sauce Jar (8 OZ),LeeKumKee,12x8 OZ,CS,12.00,0.01,0,29.50
16800410,Char Siu Sauce Jar (14 OZ),LeeKumKee,12x14 OZ,CS,18.00,0.01,0,38.25
16800430,Chiu Chow Style Chilli Oil Jar,LeeKumKee,12x7.2 OZ,CS,10.00,0.01,0,38.00
16800440,Sichuan Style Broad Bean Sauce Jar,LeeKumKee,12x12.3 OZ,CS,15.00,0.01,0,39.50
16800470,Minced Garlic Jar (7.5 OZ),LeeKumKee,12x7.5 OZ,CS,11.00,0.01,0,32.50
16800480,Minced Ginger Jar,LeeKumKee,12x7.5 OZ,CS,10.00,0.01,0,35.50
16800501,Chicken Flavour Bouillon Powder (35 OZ),LeeKumKee,12x35 OZ,CS,32.00,0.03,0,99.50
16800502,Premium Chicken Flavour Bouillon Powder,LeeKumkee,12x35 OZ,CS,32.00,0.03,0,103.00
16800503,Mushroom Bouillin Powder,LeeKumKee,12x7.10 OZ,CS,8.00,0.01,0,37.75
16800520,Japanese Style Pork Bone Soup Base (7 OZ),LeeKumKee,12x7 OZ,CS,6.00,0.01,0,36.25
16800521,Sichuan Style Hot & Spicy Soup Base (Malatang),LeeKumKee,12x7 OZ,CS,7.00,0.01,0,27.25
16800600,Hoisin Sauce (20 OZ),LeeKumKee,12x20 OZ,CS,17.00,0.01,0,30.25
,,,,,,,2,29.04
,,,,,,,5,28.40
16800601,Hoisin Sauce (36 OZ),LeeKumKee,12x36 OZ,CS,30.00,0.02,0,46.00
16800602,Hoisin Sauce (5LBS),LeeKumKee,6x5 LB,CS,34.00,0.02,0,42.25
16800650,Vegetarian Hoisin Sauce (20 OZ),LeeKumKee,12x20 OZ,CS,17.00,0.01,0,27.50
16800670,Garlic Hoisin Sauce (20.8 OZ),LeeKumKee,12x20.8 OZ,CS,18.00,0.01,0,31.75
16800801,Seasoned Rice Vinegar,LeeKumKee,12x16.90 FL.OZ,CS,22.00,0.02,0,24.75
16800802,Selected Seasoned Aromatic Vinegar,LeeKumKee,12x16.90 FL.OZ,CS,22.00,0.02,0,23.25
16800910,Sriracha Mayo (15 FL.OZ),LeeKumKee,12x15 FL.OZ,CS,13.00,0.01,0,43.50
16800950,Pure Sesame Oil,LeeKumKee,10x55.7 FL.OZ,CS,41.00,0.03,0,136.25
17303010,Inst Noodles Arti Pork Flavour,Mama,6x30x60 G,CS,30.00,0.07,0,72.25
,,,,,,,3,70.88
17303012,Inst Noodles Arti Stew Beef Flavour,Mama,6x30x60 G,CS,31.00,0.08,0,72.25
17303015,Inst Noodles Pork Tom Yum Flavour,Mama,6x30x60 G,CS,33.00,0.08,0,72.50
17303020,Inst Noodles Shrimp Tom Yum Flavour,Mama,6x30x60 G,CS,32.00,0.07,0,72.25
,,,,,,,3,70.88
17303021,Inst Noodles Vegetable Flavour,Mama,6x30x60 G,CS,31.00,0.07,0,72.25
17303022,Inst Noodles Shrimp Creamy Tom Yum Flavour,Mama,6x30x55 G,CS,31.00,0.08,0,72.25
,,,,,,,3,70.88
17303025,Inst Noodles Arti Chicken Flavour,Mama,6x30x55 G,CS,29.00,0.08,0,72.25
,,,,,,,3,70.88
17303030,Inst Noodles Arti Duck Flavour,Mama,6x30x55 G,CS,29.00,0.07,0,72.25
17303038,Inst Noodles Arti Spicy Pork Flavour (Moo Nam Tok),Mama,6x30x55 G,CS,33.00,0.08,0,72.25
17303039,Inst Rice Vermicelli Arti Spicy Pork (Moo Nam Tok),Mama,6x30x55 G,CS,29.00,0.08,0,78.75
17303050,Inst Chand Noodles Clear Soup,Mama,6x30x55 G,CS,29.00,0.08,0,81.75
17303052,Inst Chand Noodle Artificial Beef Flavour (Pho Bo),Mama,6x30x55 G,CS,28.00,0.08,0,81.75
17303054,Inst Chand Noodle Chicken Flovour (Pho Ga),Mama,6x30x55 G,CS,29.00,0.08,0,81.75
17303055,Inst Chand Noodle Tom Yum Flavour,Mama,6x30x55 G,CS,30.00,0.09,0,81.75
,,,,,,,2,80.28
17303056,Inst Pad Thai Noodles,Mama,6x30x70 G,CS,35.00,0.09,0,85.00
17303060,Inst Flat Noodles Clear Soup,Mama,6x30x50 G,CS,27.00,0.09,0,82.00
17303062,Inst Flat Noodles Yentafo,Mama,6x30x50 G,CS,30.00,0.09,0,82.00
17303065,Inst Flat Noodles Tom Yam,Mama,6x30x50 G,CS,31.00,0.10,0,82.00
,,,,,,,2,79.05
17303070,Inst Rice Vermicelli Clear Soup,Mama,6x30x55 G,CS,29.00,0.08,0,78.75
17303071,Inst Rice Vermicelli Tom Yum Koong,Mama,6x30x55 G,CS,28.00,0.07,0,77.75
17303074,Inst Chand Noodles Phnompenh Style (Nam Vang),Mama,12x12x70 G,CS,31.00,0.08,0,78.75
17303076,Inst Rice Vermicelli Yentafo,Mama,6x30x55 G,CS,29.00,0.07,0,78.75
17303077,Inst Bean Thread Clear Soup,Mama,6x30x40 G,CS,22.00,0.07,0,85.50
,,,,,,,3,84.13
17303078,Inst Bean Vermicelli Tom Yum,Mama,6x30x40 G,CS,24.00,0.08,0,85.75
17303079,Inst Bean Vermicelli Yentafo,Mama,6x30x40 G,CS,26.00,0.08,0,85.75
17303090,Inst Bowl Noodles Arti Pork Flavour,Mama,12x60 G,CS,3.00,0.02,0,17.00
,,,,,,,3,16.30
17303095,Inst Bowl Noodles Arti Shrimp Tom Yum Flavour,Mama,12x60 G,CS,3.00,0.02,0,17.00
,,,,,,,3,16.30
17303110,Inst Cup Rice Vermicelli Clear Soup,Mama,4x6x50 G,CS,6.00,0.03,0,28.75
17303200,Inst Ramen Noodles Arti Duck Flavour,Mama,3x30x60 G,CS,16.00,0.04,0,44.00
17303500,Inst Noodle Kim Chi,Mama,3x20x90 G,CS,15.00,0.04,0,45.50
17303501,Inst Noodle Hot and Spicy,Mama,3x20x90 G,CS,15.00,0.04,0,45.50
17303600,Inst Oriental Mi Goreng,Mama,3x20x80 G,CS,15.00,0.04,0,47.00
17407750,Spring Roll Pastry (8'') 25 Sheets -F-,SpringHome,40x12 OZ,CS,34.00,0.03,0,58.25
17407760,(Twin Dragon) Wonton Skin- F -,Twindragon,12x14 OZ,CS,12.00,0.01,0,25.25
17407764,(Twin Dragon) Gyoza Skin - F -,Twindragon,12x12 OZ,CS,11.00,0.01,0,25.25
17502510,Shrimp Chips(Barbeque),Marco Polo,24x2.50 OZ,CS,6.00,0.06,0,39.00
,,,,,,,2,37.44
17502512,Shrimp Chips(Onions/Garlic),Marco Polo,24x2.50 OZ,CS,6.00,0.06,0,39.00
,,,,,,,2,37.44
17502514,Shrimp Chips(Sour Cream),Marco Polo,24x2.50 OZ,CS,6.00,0.06,0,39.00
,,,,,,,2,37.44
17502516,Shrimp Chips(Original),Marco Polo,24x2.50 OZ,CS,6.00,0.06,0,39.00
,,,,,,,2,37.44
17600010,Abc Sweet Soy Sauce (S),Abc,12x600 ML,CS,24.00,0.02,0,40.75
,,,,,,,5,40.02
,,,,,,,10,39.28
,,,,,,,60,38.55
17600011,Abc Sweet Soy Sauce (620 ML),Abc,12x620 ML,CS,34.00,0.02,0,50.25
,,,,,,,5,49.45
,,,,,,,10,48.69
,,,,,,,60,47.89
17600012,Abc Med.Sweet Soy Sauce (620 ML),Abc,12x620 ML,CS,35.00,0.02,0,49.25
17600100,Abc Original Chilli sauce (335 ML),Abc,24x335 ML,CS,35.00,0.02,0,50.25
17600101,Abc Hot & Sweet Chilli Sauce (335 ML),Abc,24x335 ML,CS,35.00,0.02,0,50.25
17600102,Abc Extra Hot Chilli Sauce (335 ML),Abc,24x335 ML,CS,34.00,0.02,0,49.25
17800800,Vegetable Oil (1 G),Butcherboy,6x1 GAL,CS,49.00,0.04,0,79.50
17800810,Corn Oil (1 G.),Butcherboy,6x1 GAL,CS,49.00,0.04,0,102.50
,,,,,,,3,101.37
17800832,Corn Oil (48 OZ),Butcherboy,12x48 OZ,CS,36.00,0.03,0,84.25
17902810,Longevity Condensed Milk,Longivity,24x14 OZ,CS,24.00,0.01,0,70.75
,,,,,,,2,68.42
,,,,,,,5,67.85
18007415,Arctic Surf Clams [Hokkigai] -F-,Clearwater,24x14 OZ,CS,28.00,0.04,0,185.25
18100101,Jiaozi Dumpling with Pork & Chive -F-,Twin Marquis,20x16 OZ,CS,24.00,0.04,0,85.25
18100103,Jiaozi Dumpling with Pork & Napa Cabbage -F-,Twin Marquis,20x16 OZ,CS,24.00,0.04,0,85.25
18100105,Jiaozi Dumpling with Pork & Shrimp -F-,Twin Marquis,20x16 OZ,CS,24.00,0.04,0,85.25
18100107,Jiaozi Dumpling with Pork & Mushroom -F-,Twin Marquis,20x16 OZ,CS,24.00,0.04,0,85.25
18100151,Gyoza Dumpling with Pork & Chinese Chive -F-,Twin Marquis,20x16 OZ,CS,24.00,0.04,0,85.25
18100153,Gyoza Dumpling with Pork & Napa Cabbage -F-,Twin Marquis,20x16 OZ,CS,24.00,0.04,0,85.25
18106300,Wonton Noodle (Thin) -F-,Twin Marquis,20x12 OZ,CS,17.00,0.03,0,50.50
18106301,Wonton Noodle (Thick) -F-,Twin Marquis,20x12 OZ,CS,17.00,0.03,0,50.50
18107300,H.K Style Pan Fried Noodle -F-,Twin Marquis,20x16 OZ,CS,24.00,0.03,0,50.25
18107304,Cooked Noodle -F-,Twin Marquis,20x16 OZ,CS,22.00,0.02,0,41.75
18107308,Lo Mein -F-,Twin Marquis,20x16 OZ,CS,22.00,0.02,0,43.75
18107320,(Fried) Chinese Twist Cruller-F-,Twin Marquis,20xAVG8 OZ,CS,15.00,0.06,0,71.50
18107700,Wonton Wrap.(Yellow) HongKong -F-,Twin Marquis,16x14 OZ,CS,16.00,0.01,0,35.50
18107702,Wonton Wrapper (Shanghai Style) -F-,Twin Marquis,16x14 OZ,CS,16.00,0.01,0,36.50
18107706,Dumpling Wrap.(Shanghai Style) -F-,Twin Marquis,16x14 OZ,CS,16.00,0.01,0,36.50
18107708,Dumpling Wrap.(Yellow) HongKong -F-,Twin Marquis,16x14 OZ,CS,16.00,0.02,0,36.50
18202800,Cafe' Du Monde,Du Monde,24x15 OZ,CS,30.00,0.04,0,126.50
,,,,,,,5,125.87
,,,,,,,10,125.24
18202801,French Roast Coffee,Du Monde,12x13 OZ,CS,14.00,0.02,0,85.25
18202802,Decaffeinated Coffee and Chicory,Du Monde,12x13 OZ,CS,14.00,0.02,0,78.75
18207100,Duruduru Veg & Pork Dumpling -F-,CJ,18x17.6 OZ,CS,24.00,0.04,0,62.25
18307800,(Reg) Longaniza -F-,Oscar's,12x13.5 OZ,CS,11.00,0.01,0,71.50
18307810,(Hot) Longaniza -F-,Oscar's,12x13.5 OZ,CS,11.00,0.01,0,71.50
18307814,Tocino -F-,Oscar's,12x10.5 OZ,CS,10.00,0.01,0,78.25
18307816,(Hot) Tocino -F-,Oscar's,12x10.5 OZ,CS,10.00,0.01,0,78.25
18407800,Duckling (Grade A) 4#  - F -,Culver,6xAVG4.25 LB,CS,28.00,0.03,0,104.00
18407803,Duck W Head & Ft (4#) -F-,Culver,6xAVG4.25 LB,CS,28.00,0.03,0,99.00
18407805,Duck W Head & Ft (4.5#) -F-,Culver,6xAVG4.75 LB,CS,31.00,0.03,0,108.25
18407807,Duck w head &ft (5.5#) -F-,Culver,6xAVG5.5 LB,CS,35.00,0.03,0,128.25
18407826,Duck Head  -F-,Culver,1xAVG30.5 LB,CS,33.00,0.03,0,48.25
18407838,Buddhist Style Duck (5#) -F-,Keystone K,6xAVG5 LB,CS,35.00,0.03,0,125.25
,,,,,,,3,124.37
,,,,,,,10,123.62
18507810,Quail (6X6) -F-,Asian Best,6x6 QAVG (26 OZ),CS,10.00,0.01,0,56.00
,,,,,,,10,54.77
,,,,,,,20,53.54
,,,,,,,80,52.92
,,,,,,,135,52.30
18507820,Golden Jumbo Quail (6X6)  -F-,Gold.Jumbo,6x6 QAVG (26 OZ),CS,11.00,0.01,0,56.75
,,,,,,,10,55.50
,,,,,,,20,54.31
18600000,(Nasi Goreng) Inst. Spices for Fried Rice,Bamboe,4x12x1.2 OZ,CS,7.00,0.00,0,37.75
18600002,(Ayam Goreng) Inst. Spices for Fried Chicken,Bamboe,4x12x1.2 OZ,CS,5.00,0.00,0,37.75
18600003,(SOUP) Inst. Spices for Chicken/Beef/Oxtail Soup,Bamboe,4x12x1.7 OZ,CS,7.00,0.00,0,37.75
18600004,(Gule) Inst. Spices for Gulai Curry Soup,Bamboe,4x1x1.2 OZ,CS,5.00,0.00,0,37.75
18600006,(Bali) Inst. Spices for Indonesian Bali,Bamboe,4x12x1.7 OZ,CS,7.00,0.00,0,38.00
18600008,(Kare) Inst. Spices for Javanese Curry,Bamboe,4x12x1.2 OZ,CS,5.00,0.00,0,37.75
18600010,(Rendang) Inst. Spices for Beef Stew,Bamboe,4x12x1.2 OZ,CS,5.00,0.00,0,37.75
18600011,(Nasi Kuning) Indonesian Yellow Fragrant Rice,Bamboe,4x12x1.7 OZ,CS,7.00,0.01,0,38.00
18600013,(Soto Betawi) Betawi Soto Soup,Bamboe,4x12x2.3 OZ,CS,9.00,0.01,0,38.00
18600014,(Soto Ayam) Inst. Spices for Yellow Chicken Soup,Bamboe,4x12x1.4 OZ,CS,6.00,0.00,0,37.75
18600015,(Ayam Goreng Kalasan) Kalasan Fried Chicken,Bamboe,4x12x1.9 OZ,CS,8.00,0.01,0,38.00
18600017,(Nasi Goreng Pedas) Spicy Indonesian Fried Rice,Bamboe,4x12x1.4 OZ,CS,6.00,0.01,0,37.75
18600018,(Rawon) Inst. Spices for East Java Beef Soup,Bamboe,4x12x1.9 OZ,CS,8.00,0.00,0,38.00
18600019,(Soto Madura) Inst. Spices for Beef Soto Soup,Bamboe,4x12x1.4 OZ,CS,6.00,0.00,0,37.75
18600020,(Mie Goreng) Indonesian Fried Noodle,Bamboe,4x12x1.6 OZ,CS,7.00,0.01,0,38.00
18600052,Sambal Bajak (Hot),Kokita,24x8.8 OZ,CS,23.00,0.01,0,70.50
18600057,Kokita Sambal Terasi,Kokita,24x8.8 OZ,CS,23.00,0.01,0,70.75
18600104,Kokita Kecap Sambal Hot,Kokita,12x14 OZ,CS,19.00,0.01,0,41.25
18601000,Garlic Powder (1 OZ),Badia,12x1 OZ,CS,1.00,0.00,0,10.25
18601001,Cloves (0.25 OZ),Badia,12x0.25 OZ,CS,1.00,0.00,0,10.25
18601002,Bee Pollen (1.25 OZ),Badia,12x1.25 OZ,CS,1.00,0.00,0,15.50
18601003,Star Anise (0.5 OZ),Badia,12x0.5 OZ,CS,1.00,0.00,0,15.25
18601004,Saffron Spanish (0.141 OZ),Badia,12x0.141 OZ,CS,1.00,0.00,0,32.75
18601005,Bay Leaves (0.2 OZ),Badia,12x0.2 OZ,CS,1.00,0.00,0,10.25
18601100,Onion Salt (4.5 OZ),Badia,8x4.5 OZ,CS,3.00,0.00,0,12.50
18601101,Pepper Ground Cayenne (1.75 OZ),Badia,8x1.75 OZ,CS,1.00,0.00,0,12.50
18601103,Rosemary (1 OZ),Badia,8x1 OZ,CS,1.00,0.00,0,12.50
18601104,Meat Tenderizer (4.5 OZ),Badia,8x4.5 OZ,CS,3.00,0.00,0,12.50
18601105,Garlic Powder (3 OZ),Badia,8x3 OZ,CS,2.00,0.00,0,12.50
18601106,Fennel Seed (1.5 OZ),Badia,8x1.5 OZ,CS,2.00,0.00,0,12.50
18601107,Paprika (2 OZ),Badia,8x2 OZ,CS,2.00,0.00,0,12.50
18601108,Onion Powder (2.75 OZ),Badia,8x2.75 OZ,CS,2.00,0.00,0,12.50
18601109,Cumin Ground (2 OZ),Badia,8x2 OZ,CS,2.00,0.00,0,12.50
